iter,n,runtime,solver
23,400,9.632795095443726,qpoases
23,400,9.576008081436157,qpoases
23,400,9.500043153762817,qpoases
24,400,9.761116981506348,qpoases
24,400,9.715617895126343,qpoases
25,400,9.86574387550354,qpoases
25,400,9.875634908676147,qpoases
24,400,9.508633852005005,qpoases
24,400,9.526396989822388,qpoases
25,400,9.890737771987915,qpoases
24,400,9.55613899230957,qpoases
25,400,9.88447618484497,qpoases
23,400,9.592455863952637,qpoases
22,400,9.711642980575562,qpoases
24,400,9.56803297996521,qpoases
24,400,9.70119309425354,qpoases
24,400,9.741468906402588,qpoases
24,400,9.571645021438599,qpoases
25,400,9.884655952453613,qpoases
24,400,9.538897037506104,qpoases
